Time(ms),Voltage(V),Current(mA),Power(mW),Mode
13574,5.06,99.10,501.45,3
13587,5.06,99.10,501.84,3
13599,5.06,99.40,503.36,3
13611,5.06,99.00,500.94,3
13624,5.06,99.10,501.45,3
13636,5.06,99.10,501.84,3
13648,5.06,99.10,501.45,3
13660,5.06,99.10,501.84,3
13673,5.06,99.10,501.45,3
13685,5.06,99.10,501.45,3
13697,5.06,99.60,503.98,3
13710,5.06,99.30,502.46,3
13722,5.06,100.30,507.52,3
13735,5.06,98.80,499.93,3
13747,5.06,99.80,505.39,3
13759,5.06,99.90,505.89,3
13771,5.06,102.80,520.17,3
13784,5.06,99.40,502.96,3
13796,5.06,99.80,504.99,3
13809,5.06,99.10,501.45,3
13821,5.06,99.40,503.36,3
13833,5.06,100.90,510.55,3
13846,5.06,100.30,507.92,3
13858,5.06,99.20,501.95,3
13870,5.06,99.40,502.96,3
13883,5.06,99.50,503.87,3
13895,5.06,98.80,499.93,3
13907,4.95,201.00,995.35,6
13920,5.07,96.30,488.05,6
13932,5.06,97.90,495.37,7
13944,5.06,98.10,496.78,7
13957,5.08,86.40,438.57,7
13969,5.08,86.00,436.54,7
13981,5.07,86.00,436.19,7
13994,5.08,86.50,439.07,7
14006,5.08,87.10,442.12,7
14018,5.08,86.30,438.06,7
14031,5.08,87.20,442.63,7
14043,5.08,87.00,441.61,7
14055,5.06,98.50,498.80,7
14068,5.06,98.40,498.30,7
14080,5.06,98.30,497.79,7
14092,5.08,86.30,438.06,7
14105,5.08,86.70,440.09,7
14117,5.08,86.60,439.58,7
14129,5.08,86.70,440.09,7
14142,5.08,86.70,440.09,7
14154,5.08,87.60,444.66,7
14166,5.08,86.40,438.57,7
14179,5.08,86.60,439.58,7
14191,5.06,98.50,498.80,7
14203,5.06,98.10,496.78,7
14216,5.08,86.40,438.57,7
14228,5.08,86.40,438.57,7
14240,5.08,86.30,438.06,7
14253,5.08,86.80,440.60,7
14265,5.08,86.60,439.58,7
14277,5.08,86.40,438.57,7
14290,5.07,86.70,439.74,7
14302,5.08,86.30,438.06,7
14314,5.07,95.80,485.51,7
14327,5.06,98.10,496.78,7
14339,5.06,98.20,496.89,7
14351,5.08,85.90,436.03,7
14364,5.08,86.20,437.55,7
14376,5.07,86.50,438.73,7
14388,5.08,86.90,441.10,7
14401,5.08,86.90,441.10,7
14413,5.08,86.40,438.57,7
14425,5.08,86.50,439.07,7
14438,5.07,86.50,438.73,7
14450,5.06,98.00,495.88,7
14462,5.06,99.30,502.86,7
14475,5.06,98.00,496.27,7
14487,5.08,86.20,437.55,7
14499,5.08,86.70,440.09,7
14512,5.08,86.50,439.07,7
14524,5.07,86.70,439.74,7
14536,5.08,86.60,439.58,7
14549,5.08,87.80,445.67,7
14561,5.08,87.50,444.15,7
14573,5.07,96.60,489.57,7
14586,5.06,98.90,500.83,7
14598,5.06,98.10,496.78,7
14610,5.08,86.40,438.91,7
14623,5.08,86.20,437.55,7
14635,5.08,86.30,438.06,7
14647,5.08,86.50,439.07,7
14660,5.08,86.50,439.07,7
14672,5.08,86.40,438.57,7
14684,5.08,87.00,441.61,7
14697,5.08,86.60,439.58,7
14709,5.08,86.80,440.60,7
14721,5.08,87.10,442.12,7
14734,5.08,86.30,438.06,7
14746,5.07,87.50,443.80,7
14758,5.08,86.30,438.40,7
14771,5.08,86.60,439.93,7
14783,5.08,86.60,439.58,7
14795,5.08,86.60,439.58,7
14808,5.06,98.40,497.90,7
14820,5.07,97.70,495.14,7
14832,5.06,98.50,498.41,7
14845,5.08,86.40,438.91,7
14857,5.07,88.10,446.84,7
14869,5.08,86.90,441.10,7
14882,5.08,86.40,438.57,7
14894,5.08,87.10,442.12,7
14906,5.07,86.90,440.76,7
14919,5.08,86.50,439.07,7
14931,5.08,88.40,448.72,7
14943,5.06,98.10,496.78,7
14956,5.06,98.20,497.28,7
14968,5.07,86.00,436.19,7
14980,5.07,86.30,437.71,7
14993,5.08,87.30,443.13,7
15005,5.08,86.80,440.60,7
15017,5.07,86.50,438.73,7
15030,5.08,86.50,439.07,7
15042,5.08,86.50,439.07,7
15054,5.07,87.90,445.83,7
15067,5.07,95.80,485.51,7
15079,5.06,98.70,499.82,7
15091,5.06,98.20,497.28,7
15104,5.08,86.50,439.07,7
15116,5.08,86.00,436.88,7
15128,5.08,86.50,439.07,7
15141,5.08,86.80,440.60,7
15153,5.08,87.00,441.61,7
15165,5.08,87.60,444.66,7
15178,5.08,87.30,443.13,7
15190,5.08,86.40,438.57,7
15202,5.06,98.20,496.89,7
15215,5.06,97.90,495.37,7
15227,5.06,101.30,512.58,7
15240,5.08,87.10,442.12,7
15252,5.08,86.30,438.06,7
15264,5.08,86.50,439.07,7
15276,5.08,86.50,439.07,7
15289,5.08,86.50,439.07,7
15301,5.08,86.70,440.09,7
15313,5.08,88.00,446.69,7
15326,5.07,96.00,486.53,7
15338,5.06,98.00,496.27,7
15350,5.06,97.90,495.37,7
15363,5.08,87.50,444.15,7
15375,5.08,86.10,437.04,7
15387,5.08,87.00,441.96,7
15400,5.07,86.40,438.22,7
15412,5.08,87.70,445.17,7
15424,5.07,86.70,439.74,7
15437,5.08,88.50,449.23,7
15449,5.08,86.50,439.07,7
15461,5.06,98.50,498.80,7
15474,5.06,97.70,494.75,7
15486,5.06,98.90,500.83,7
15498,5.08,86.10,437.04,7
15511,5.08,86.10,437.04,7
15523,5.08,87.30,443.13,7
15535,5.08,86.90,441.45,7
15548,5.08,86.10,437.04,7
15560,5.07,89.20,452.42,7
15572,5.07,87.70,444.81,7
15585,5.06,96.20,487.16,7
15597,5.06,98.00,496.27,7
15609,5.06,99.00,501.34,7
15622,5.08,86.40,438.57,7
15634,5.08,86.20,437.90,7
15646,5.08,86.90,441.10,7
15659,5.08,86.50,439.07,7
15671,5.07,86.60,439.24,7
15683,5.07,87.00,441.26,7
15696,5.07,86.60,439.24,7
15708,5.08,87.00,441.61,7
15720,5.06,98.40,497.90,7
15733,5.06,98.50,498.41,7
15745,5.06,98.40,498.30,7
15757,5.08,85.90,436.03,7
15770,5.07,86.40,438.22,7
15782,5.08,86.40,438.57,7
15794,5.07,86.70,439.74,7
15807,5.08,87.30,443.13,7
15819,5.08,86.10,437.04,7
15831,5.07,89.30,452.93,7
15844,5.06,96.50,488.68,7
15856,5.06,98.90,500.83,7
15868,5.06,98.20,497.28,7
15881,5.08,87.80,445.67,7
15893,5.08,87.00,441.61,7
15905,5.08,86.50,439.07,7
15918,5.08,87.70,445.17,7
15930,5.08,86.50,439.07,7
15942,5.07,90.30,458.00,7
15955,5.08,86.50,439.07,7
15967,5.08,86.10,437.04,7
15979,5.07,96.30,488.05,7
15992,5.06,97.80,495.26,7
16004,5.06,98.00,496.27,7
16016,5.08,86.20,437.55,7
16029,5.08,86.30,438.06,7
16041,5.08,86.40,438.57,7
16053,5.08,86.50,439.07,7
16066,5.08,86.50,439.07,7
16078,5.07,87.60,444.31,7
16090,5.08,86.70,440.09,7
16103,5.07,86.60,438.89,7
16115,5.06,98.40,498.30,7
16127,5.06,98.60,499.31,7
16140,5.07,86.30,437.37,7
16152,5.08,86.20,437.55,7
16164,5.08,86.40,438.57,7
16177,5.08,86.80,440.60,7
16189,5.07,87.50,443.80,7
16201,5.08,87.70,445.17,7
16214,5.08,86.60,439.58,7
16226,5.08,86.70,440.09,7
16238,5.07,96.20,487.54,7
16251,5.06,98.50,498.80,7
16263,5.06,98.30,497.79,7
16275,5.08,86.50,439.07,7
16288,5.08,86.00,436.54,7
16300,5.08,86.50,439.07,7
16312,5.08,86.50,439.07,7
16325,5.08,86.70,440.09,7
16337,5.08,87.20,442.63,7
16349,5.08,86.40,438.57,7
16362,5.08,86.50,439.07,7
16374,5.06,98.40,498.30,7
16386,5.06,98.50,498.80,7
16399,5.06,98.00,496.27,7
16411,5.08,86.30,438.06,7
16423,5.08,86.40,438.57,7
16436,5.08,86.70,440.09,7
16448,5.08,86.70,440.09,7
16460,5.08,87.00,441.61,7
16473,5.08,86.90,441.10,7
16485,5.08,86.10,437.04,7
16497,5.07,96.20,487.54,7
16510,5.06,99.10,501.84,7
16522,5.06,98.20,497.28,7
16534,5.08,86.00,436.88,7
16547,5.08,86.50,439.07,7
16559,5.08,86.50,439.07,7
16571,5.08,86.60,439.58,7
16584,5.08,86.60,439.58,7
16596,5.07,88.00,446.34,7
16608,5.08,86.60,439.58,7
16622,5.08,86.30,438.06,7
16634,5.06,99.20,501.95,7
16647,5.06,98.60,499.31,7
16659,5.07,98.40,498.69,7
16671,5.08,86.30,438.06,7
16684,5.08,86.20,437.55,7
16696,5.08,86.70,440.09,7
16708,5.08,89.90,456.33,7
16721,5.08,86.60,439.58,7
16733,5.08,86.90,441.10,7
16745,5.08,86.80,440.60,7
16757,5.07,96.00,486.53,7
16770,5.06,98.00,495.88,7
16782,5.07,98.60,499.70,7
16795,5.08,87.40,443.64,7
16807,5.08,86.00,436.54,7
16819,5.08,86.40,438.57,7
16832,5.08,86.90,441.10,7
16844,5.07,89.20,452.42,7
16856,5.08,86.90,441.10,7
16869,5.08,87.00,441.61,7
16881,5.08,86.60,439.58,7
16893,5.06,98.40,498.30,7
16905,5.06,98.90,500.83,7
16918,5.06,100.30,507.52,7
16930,5.08,86.20,437.55,7
16943,5.08,86.90,441.10,7
16955,5.08,87.60,444.66,7
16967,5.08,86.30,438.06,7
16980,5.07,89.60,454.45,7
16992,5.08,86.60,439.58,7
17004,5.08,86.60,439.58,7
17017,5.06,95.90,485.64,7
17029,5.06,98.20,497.28,7
17041,5.06,98.30,497.79,7
17054,5.07,86.20,437.21,7
17066,5.08,85.80,435.52,7
17078,5.08,86.00,436.54,7
17091,5.08,90.10,457.35,7
17103,5.08,87.90,446.18,7
17115,5.08,86.40,438.57,7
17128,5.08,86.50,439.07,7
17140,5.08,86.60,439.58,7
17152,5.07,98.40,498.69,7
17165,5.06,98.00,496.27,7
17177,5.06,99.60,503.98,7
17189,5.07,85.90,435.68,7
17202,5.08,86.10,437.04,7
17214,5.07,86.60,439.24,7
17226,5.07,87.50,443.80,7
17239,5.08,87.20,442.63,7
17251,5.07,86.70,439.74,7
17263,5.07,86.40,438.22,7
17276,5.07,96.30,488.05,7
17288,5.06,98.30,497.79,7
17300,5.06,97.90,495.77,7
17313,5.06,88.70,449.18,7
17325,5.08,86.30,438.06,7
17337,5.08,86.10,437.04,7
17350,5.08,86.50,439.07,7
17362,5.08,86.30,438.06,7
17374,5.08,87.60,444.66,7
17387,5.08,86.40,438.57,7
17399,5.08,86.60,439.58,7
17411,5.06,96.10,486.65,7
17424,5.06,98.10,496.78,7
17436,5.06,98.10,496.78,7
17448,5.08,86.10,437.04,7
17461,5.08,86.20,437.55,7
17473,5.08,83.70,424.86,7
17485,5.08,86.50,439.07,7
17498,5.08,86.60,439.58,7
17510,5.08,86.70,440.09,7
17522,5.08,86.70,440.09,7
17535,5.06,96.10,486.65,7
17547,5.06,98.70,499.82,7
17559,5.06,98.20,497.28,7
17572,5.06,98.60,498.92,7
17584,5.08,86.40,438.57,7
17596,5.08,86.40,438.57,7
17609,5.08,86.20,437.55,7
17621,5.07,87.70,444.81,7
17633,5.08,87.20,442.63,7
17646,5.08,87.00,441.61,7
17658,5.07,87.10,441.77,7
17670,5.06,96.20,487.16,7
17683,5.06,98.60,498.92,7
17695,5.06,98.10,496.78,7
17707,5.08,86.20,437.55,7
17720,5.08,86.20,437.55,7
17732,5.08,86.20,437.55,7
17744,5.08,86.70,440.09,7
17757,5.08,86.60,439.58,7
17769,5.08,86.40,438.57,7
17781,5.08,86.50,439.07,7
17794,5.07,96.10,487.42,7
17806,5.08,87.00,441.61,7
17818,5.06,100.20,507.41,4
17831,5.06,99.50,503.47,4
17843,5.06,99.30,502.46,4
17855,5.06,99.90,505.49,4
17868,5.06,99.30,502.86,4
17880,5.06,100.10,506.51,4
17892,5.06,99.70,504.48,4
17905,5.06,99.40,503.36,4
17917,5.06,99.60,504.37,4
17929,5.06,101.00,511.06,4
17942,5.06,100.20,507.01,4
17954,5.06,99.40,502.96,4
17967,5.06,100.50,508.93,4
17979,5.06,100.10,506.11,4
17991,5.06,99.50,503.87,4
18004,5.06,99.70,504.48,4
18016,5.06,99.60,504.37,4
18028,5.06,99.90,505.89,4
18041,5.06,99.70,504.48,4
18053,5.06,99.70,504.48,4
18065,5.06,99.50,503.87,4
18078,5.06,99.50,503.87,4
18090,5.06,99.70,504.88,4
18102,5.06,99.10,501.45,4
18115,5.06,99.70,504.88,4
18127,5.06,100.60,509.04,4
18139,5.06,99.40,503.36,4
18152,5.06,99.60,503.98,4
18164,5.06,99.70,504.48,4
18176,5.06,99.00,500.94,4
18189,5.06,99.20,501.95,4
18201,5.06,99.40,503.36,4
18213,5.06,99.70,504.48,4
18226,5.06,99.60,503.98,4
18238,5.06,100.00,506.40,4
18250,5.06,100.30,507.52,4
18263,5.06,99.90,505.49,4
18275,5.06,99.70,504.48,4
18287,5.06,99.80,505.39,4
18300,5.06,99.50,503.87,4
18312,5.06,100.10,506.51,4
18325,5.06,99.70,504.48,4
18337,5.06,100.90,510.96,4
18349,5.06,99.80,504.99,4
18362,5.06,99.60,503.98,4
18374,5.06,100.10,506.51,4
18386,5.06,99.70,504.48,4
18399,5.06,99.80,504.99,4
18411,5.06,99.40,502.96,4
18423,5.06,99.30,502.46,4
18436,5.06,99.30,502.46,4
18448,5.06,99.00,501.34,4
18460,5.06,99.70,504.48,4
18473,5.06,99.20,502.35,4
18485,5.06,99.80,505.39,4
18497,5.06,99.30,502.86,4
18510,5.06,99.50,503.47,4
18522,5.06,99.60,503.98,4
18534,5.06,99.40,503.36,4
18547,5.06,100.70,509.54,4
18559,5.06,100.80,509.64,4
18571,5.06,101.30,512.58,4
18584,5.06,99.60,503.98,4
18596,5.06,100.70,509.54,4
18609,5.06,100.40,508.02,4
18621,5.06,99.70,504.48,4
18633,5.06,99.60,504.37,4
18646,5.06,101.10,511.57,4
18658,5.06,100.10,506.51,4
18670,5.06,99.40,502.96,4
18683,5.06,100.20,507.01,4
18695,5.06,100.40,508.02,4
18708,5.06,99.80,504.99,4
18720,5.06,99.10,501.84,4
18732,5.06,102.30,517.64,4
18745,5.06,99.80,505.39,4
18757,5.06,99.70,504.88,4
18769,5.06,99.60,503.98,4
18782,5.06,99.50,503.87,4
18794,5.06,98.90,500.83,4
18806,5.06,99.80,505.39,4
18819,5.06,99.60,504.37,4
18831,5.06,99.50,503.87,4
18843,5.06,100.80,510.05,4
18856,5.06,99.30,502.46,4
18868,5.06,99.70,504.88,4
18880,5.06,102.00,516.12,4
18893,5.06,99.50,503.47,4
18905,5.06,99.30,502.46,4
18917,5.06,99.60,503.98,4
18930,5.06,99.30,502.46,4
18942,5.06,99.50,503.87,4
18954,5.06,99.70,504.88,4
18967,5.06,100.40,508.02,4
18979,5.06,99.60,503.58,4
18992,5.06,99.70,504.88,4
19004,5.06,102.90,520.67,4
19016,5.06,99.40,502.96,4
19029,5.06,99.60,503.98,4
19041,5.06,100.20,507.01,4
19053,5.06,99.40,502.96,4
19066,5.06,99.80,504.99,4
19078,5.06,100.70,509.54,4
19090,5.06,99.60,503.98,4
19103,5.06,100.40,508.43,4
19115,5.06,101.30,512.17,4
19128,5.06,99.40,503.36,4
19140,5.06,101.40,512.68,4
19152,5.06,99.20,501.95,4
19165,5.06,99.60,503.98,4
19177,5.06,99.20,501.95,4
19189,5.06,99.90,505.89,4
19202,5.06,99.40,503.36,4
19214,5.06,99.20,502.35,4
19226,5.06,99.70,504.48,4
19239,5.06,99.80,504.59,4
19251,5.06,99.60,504.37,4
19263,5.06,99.20,502.35,4
19276,5.06,99.70,504.48,4
19288,5.06,99.50,503.87,4
19300,5.06,99.50,503.47,4
19313,5.06,99.70,504.88,4
19325,5.06,99.10,501.84,4
19337,5.06,99.80,504.99,4
19350,5.06,99.50,503.87,4
19362,5.06,101.00,510.66,4
19374,5.06,100.40,508.02,4
19387,5.06,99.60,504.37,4
19399,5.06,100.00,506.40,4
19412,5.06,99.50,503.47,4
19424,5.06,99.70,504.88,4
19436,5.06,99.50,503.47,4
19448,5.06,99.60,503.98,4
19461,5.06,99.40,502.96,4
19473,5.06,99.90,505.89,4
19485,5.06,99.80,504.99,4
19498,5.06,99.70,504.48,4
19510,5.06,99.60,503.98,4
19522,5.06,99.70,504.48,4
19535,5.06,99.70,504.48,4
19547,5.06,99.30,502.86,4
19559,5.06,100.20,507.41,4
19572,5.06,99.50,503.87,4
19584,5.06,99.50,503.87,4
19596,5.06,100.10,506.51,4
19609,5.06,99.70,504.88,4
19621,5.06,99.90,505.49,4
19634,5.06,99.40,503.36,4
19646,5.06,99.90,505.49,4
19658,5.06,99.60,503.98,4
19671,5.06,100.20,507.01,4
19683,5.06,100.20,507.01,4
19695,5.06,99.50,503.87,4
19708,5.06,100.70,509.94,4
19720,5.06,100.40,508.02,4
19733,5.06,99.50,503.47,4
19745,5.06,99.60,503.98,4
19757,5.06,99.90,505.49,4
19769,5.06,102.30,517.23,4
19782,5.06,99.20,501.95,4
19794,5.06,99.30,502.86,4
19807,5.06,99.70,504.88,4
19819,5.06,99.10,501.45,4
19831,5.06,99.80,504.99,4
19844,5.06,99.40,503.36,4
19856,5.06,99.80,504.99,4
19868,5.06,100.40,508.43,4
19881,5.06,99.20,501.95,4
19893,5.06,99.30,502.46,4
19905,5.06,99.60,503.98,4
19918,5.06,99.50,503.47,4
19931,5.06,99.40,502.96,4
19943,5.06,99.00,501.34,4
19956,5.06,99.80,505.39,4
19968,5.06,100.20,507.41,4
19980,5.06,99.20,501.95,4
19993,5.06,99.80,504.99,4
20005,5.06,99.60,503.98,4
20017,5.06,99.60,504.37,4
20030,5.06,100.00,506.00,4
20042,5.06,99.70,504.88,4
20055,5.06,99.50,503.47,4
20067,5.06,99.60,503.98,4
20079,5.06,101.10,511.57,4
20092,5.06,100.30,507.52,4
20104,5.06,99.60,503.98,4
20116,5.06,100.40,508.02,4
20129,5.06,99.60,503.98,4
20141,5.06,100.10,506.51,4
20154,5.06,99.80,504.99,4
20166,5.06,99.40,502.96,4
20178,5.06,99.60,504.37,4
20190,5.06,99.50,503.87,4
20203,5.06,99.40,503.36,4
20215,5.06,99.60,503.98,4
20227,5.06,99.50,503.47,4
20240,5.06,99.50,503.87,4
20252,5.06,99.40,503.36,4
20264,5.06,102.90,520.67,4
20277,5.06,101.20,512.07,4
20289,5.06,99.30,502.46,4
20302,5.06,99.20,501.95,4
20314,5.06,99.70,504.48,4
20326,5.06,99.40,503.36,4
20339,5.06,99.40,502.96,4
20351,5.06,99.40,502.96,4
20363,5.06,99.50,503.87,4
20376,5.06,99.80,504.99,4
20388,5.06,100.80,510.05,4
20400,5.06,100.40,508.02,4
20413,5.06,99.80,505.39,4
20425,5.06,99.60,503.98,4
20437,5.06,97.80,495.26,4
20450,5.06,100.00,506.00,4
20462,5.06,99.50,503.47,4
20474,5.06,99.60,503.98,4
20487,5.06,99.60,504.37,4
20499,5.06,98.00,496.27,4
20511,5.06,99.70,504.88,4
20524,5.06,99.60,504.37,4
20536,5.06,99.10,501.84,4
20548,5.06,99.80,505.39,4
20561,5.06,99.10,501.45,4
20573,5.06,99.70,504.48,4
20585,5.06,100.00,506.00,4
20598,5.06,99.50,503.87,4
20610,5.06,100.40,508.02,4
20623,5.06,100.80,510.05,4
20635,5.06,99.40,503.36,4
20647,5.06,99.40,503.36,4
20660,5.06,99.30,502.86,4
20672,5.06,99.60,504.37,4
20684,5.06,100.00,506.00,4
20697,5.06,99.60,504.37,4
20709,5.06,100.40,508.43,4
20721,5.06,99.90,505.49,4
20734,5.06,99.70,504.88,4
20746,5.06,99.80,504.99,4
20758,5.06,100.00,506.40,4
20771,5.06,99.70,504.48,4
20783,5.06,99.30,502.86,4
20795,5.06,100.30,507.52,4
20808,5.06,100.30,507.52,4
20820,5.06,99.40,502.96,4
20833,5.06,100.30,507.52,4
20845,5.06,99.70,504.88,4
20857,5.06,100.10,506.51,4
20870,5.06,99.50,503.47,4
20882,5.06,99.90,505.49,4
20894,5.06,99.50,503.47,4
20907,5.06,99.70,504.48,4
20919,5.06,99.10,501.84,4
20931,5.06,99.80,505.39,4
20944,5.06,99.40,502.96,4
20956,5.06,100.70,509.54,4
20969,5.06,101.40,513.08,4
20981,5.06,99.40,503.36,4
20993,5.06,100.40,508.02,4
21006,5.06,99.60,503.58,4
21018,5.06,99.50,503.47,4
21030,5.06,99.60,503.98,4
21043,5.06,100.40,508.02,4
21055,5.06,100.70,509.54,4
21067,5.06,99.80,504.99,4
21080,5.06,99.80,504.99,4
21092,5.06,99.40,503.36,4
21104,5.06,101.00,511.06,4
21117,5.06,100.00,506.40,4
21129,5.06,99.60,504.37,4
21142,5.06,100.50,508.53,4
21154,5.06,102.90,520.67,4
21166,4.95,200.70,993.87,6
21179,5.06,96.90,490.70,6
21191,5.06,98.00,496.27,7
21203,5.06,98.10,496.78,7
21216,5.08,86.00,436.54,7
21228,5.08,86.30,438.06,7
21240,5.08,86.50,439.07,7
21253,5.08,86.50,439.07,7
21265,5.08,86.90,441.10,7
21277,5.08,86.60,439.58,7
21290,5.07,86.90,440.76,7
21302,5.08,87.10,442.12,7
21314,5.06,96.90,490.70,7
21327,5.06,98.30,497.79,7
21339,5.06,98.50,498.80,7
21351,5.07,86.60,439.24,7
21364,5.08,86.50,439.07,7
21376,5.08,86.70,440.09,7
21388,5.07,86.60,439.24,7
21401,5.08,86.40,438.57,7
21413,5.07,86.60,439.24,7
21425,5.08,87.50,444.15,7
21438,5.08,87.00,441.61,7
21450,5.06,98.30,497.40,7
21462,5.06,98.20,497.28,7
21475,5.06,98.10,496.78,7
21487,5.08,86.50,439.07,7
21499,5.08,86.40,438.57,7
21512,5.08,88.00,446.69,7
21524,5.08,86.60,439.58,7
21536,5.08,86.70,440.09,7
21549,5.08,87.70,445.17,7
21561,5.08,86.50,439.07,7
21573,5.06,96.20,487.16,7
21586,5.08,86.40,438.57,7
21598,5.08,86.60,439.58,7
21610,5.08,86.40,438.57,7
21623,5.08,87.00,441.61,7
21635,5.07,87.10,441.77,7
21647,5.07,86.70,439.74,7
21660,5.07,87.00,441.26,7
21672,5.08,86.70,440.09,7
21684,5.07,86.80,440.25,7
21697,5.07,87.00,441.26,7
21709,5.08,87.40,443.64,7
21721,5.08,86.90,441.10,7
21734,5.08,86.60,439.58,7
21746,5.07,87.10,441.77,7
21758,5.08,86.80,440.60,7
21771,5.08,86.90,441.10,7
21783,5.06,98.60,499.31,7
21795,5.08,86.70,440.09,7
21808,5.08,86.20,437.55,7
21820,5.08,88.00,446.69,7
21832,5.07,87.40,443.29,7
21845,5.07,86.90,440.76,7
21857,5.08,87.90,446.18,7
21869,5.08,87.40,443.64,7
21882,5.08,86.90,441.10,7
21894,5.07,89.40,453.44,7
21906,5.07,86.60,439.24,7
21919,5.08,86.60,439.93,7
21931,5.08,86.60,439.58,7
21943,5.08,86.80,440.60,7
21956,5.08,86.60,439.58,7
21968,5.08,86.50,439.07,7
21980,5.08,86.60,439.58,7
21993,5.06,98.50,498.80,7
22005,5.06,98.30,497.79,7
22017,5.06,99.20,501.95,7
22030,5.08,86.80,440.60,7
22042,5.08,86.30,438.06,7
22054,5.08,86.60,439.58,7
22067,5.08,86.90,441.10,7
22079,5.08,86.60,439.58,7
22091,5.08,86.70,440.09,7
22104,5.08,86.50,439.07,7
22116,5.06,96.00,486.14,7
22128,5.06,99.30,502.46,7
22141,5.06,98.70,499.42,7
22153,5.08,86.30,438.06,7
22165,5.08,83.50,424.18,7
22178,5.08,86.30,438.06,7
22190,5.08,86.80,440.60,7
22202,5.08,86.70,440.09,7
22215,5.07,86.60,439.24,7
22227,5.08,87.00,441.61,7
22239,5.08,86.90,441.10,7
22252,5.06,98.50,498.41,7
22264,5.07,87.00,441.26,7
22276,5.07,86.70,439.74,7
22289,5.08,86.90,441.10,7
22301,5.08,86.60,439.58,7
22313,5.08,86.40,438.57,7
22326,5.07,87.20,442.28,7
22338,5.08,86.70,440.09,7
22350,5.06,96.30,487.66,7
22363,5.08,87.20,442.63,7
22375,5.08,86.90,441.10,7
22387,5.08,86.60,439.93,7
22400,5.08,86.60,439.58,7
22412,5.08,86.60,439.58,7
22424,5.08,87.00,441.61,7
22437,5.07,86.60,439.24,7
22449,5.08,87.70,445.17,7
22461,5.06,98.10,496.78,7
22474,5.06,98.70,499.82,7
22486,5.08,86.60,439.58,7
22498,5.08,86.50,439.07,7
22511,5.08,86.20,437.55,7
22523,5.08,87.10,442.47,7
22535,5.07,87.60,444.31,7
22548,5.08,87.00,441.61,7
22560,5.07,87.60,444.31,7
22572,5.08,84.40,428.75,7
22585,5.06,98.40,498.30,7
22597,5.07,86.90,440.76,7
22609,5.08,86.40,438.57,7
22622,5.08,86.50,439.07,7
22634,5.08,86.30,438.06,7
22646,5.08,87.40,443.64,7
22659,5.08,87.00,441.61,7
22671,5.07,88.20,447.35,7
22683,5.06,93.10,471.46,7
22696,5.06,98.40,498.30,7
22708,5.06,98.00,496.27,7
22720,5.07,86.40,438.22,7
22733,5.08,87.10,442.12,7
22745,5.07,86.30,437.71,7
22757,5.08,86.60,439.58,7
22770,5.08,86.20,437.55,7
22782,5.08,87.20,442.63,7
22794,5.08,87.00,441.61,7
22807,5.08,86.40,438.57,7
22819,5.06,96.00,486.14,7
22831,5.07,86.40,438.22,7
22844,5.07,88.30,447.86,7
22856,5.07,89.40,453.44,7
22868,5.08,86.50,439.42,7
22881,5.08,87.40,443.64,7
22893,5.08,87.00,441.96,7
22905,5.08,87.00,441.61,7
22918,5.07,87.20,442.28,7
22930,5.06,98.40,498.30,7
22942,5.08,86.90,441.10,7
22955,5.07,86.70,439.74,7
22967,5.08,87.00,441.61,7
22979,5.08,86.80,440.60,7
22992,5.08,86.60,439.58,7
23004,5.08,86.80,440.60,7
23016,5.08,86.60,439.58,7
23029,5.06,96.40,488.17,7
23041,5.06,99.10,501.84,7
23053,5.06,100.90,510.55,7
23066,5.08,86.20,437.55,7
23078,5.08,87.30,443.13,7
23091,5.08,86.60,439.58,7
23103,5.08,86.60,439.93,7
23115,5.08,86.90,441.10,7
23128,5.08,86.50,439.07,7
23140,5.08,86.50,439.07,7
23152,5.07,87.90,445.83,7
23165,5.06,99.20,501.95,7
23177,5.08,87.10,442.12,7
23189,5.07,87.80,445.32,7
23201,5.08,86.70,440.09,7
23214,5.08,87.10,442.12,7
23226,5.08,86.70,440.09,7
23240,5.08,87.00,441.61,7
23252,5.08,86.30,438.06,7
23264,5.06,96.40,488.17,7
23277,5.06,98.40,498.30,7
23289,5.06,98.20,497.28,7
23301,5.08,86.20,437.55,7
23314,5.08,86.50,439.07,7
23326,5.08,86.60,439.58,7
23338,5.08,86.60,439.58,7
23351,5.08,87.60,444.66,7
23363,5.08,88.20,447.70,7
23375,5.08,86.60,439.58,7
23388,5.08,87.30,443.13,7
23400,5.06,98.40,498.30,7
23412,5.06,98.60,499.31,7
23425,5.06,98.70,499.82,7
23437,5.08,86.40,438.57,7
23449,5.08,86.70,440.09,7
23462,5.08,86.50,439.07,7
23474,5.07,87.00,441.26,7
23486,5.08,86.80,440.60,7
23499,5.08,86.80,440.60,7
23511,5.08,86.40,438.57,7
23523,5.08,95.20,483.24,7
23536,5.06,98.00,496.27,7
23548,5.06,98.00,496.27,7
23560,5.08,87.40,443.64,7
23573,5.07,88.10,446.84,7
23585,5.08,86.10,437.04,7
23597,5.08,87.30,443.13,7
23610,5.08,86.40,438.57,7
23622,5.07,86.50,438.73,7
23634,5.08,86.30,438.40,7
23647,5.08,86.60,439.58,7
23659,5.06,92.50,468.42,7
23671,5.07,86.90,440.76,7
23684,5.08,87.00,441.61,7
23696,5.08,86.70,440.09,7
